Danilo Caymmi	Jovem Braza	Novelli with Piano, Bass / Bass "
Danilo Caymmi	Chico Buarque	Fernando Leporace with Vocals, Bass / Bass"
Danilo Caymmi	Miucha	Novelli with Piano, Bass / Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass"
Danilo Caymmi	Nelson Angelo	Novelli with Piano, Bass / Electric Bass"
Danilo Caymmi	Maurício Gueiros	Fernando Leporace with Vocals, Bass / Electric Bass"
Danilo Caymmi	João Donato	Novelli with Piano, Bass / Bass"
Danilo Caymmi	Joyce	Fernando Leporace with Vocals, Bass / Arranged By [Flutes], Flute, Vocals, Bass"
Danilo Caymmi	Taiguara	Novelli with Piano, Bass / Backing Vocals, Acoustic Bass"
Danilo Caymmi	Marlene (9)	Novelli with Piano, Bass / Bass"
Danilo Caymmi	Milton Nascimento	Novelli with Piano, Bass / Percussion, Bass, Organ, Bass, Vocals"
Danilo Caymmi	Alaide Costa	Fernando Leporace with Vocals, Bass / Backing Vocals"
Danilo Caymmi	Alaide Costa	Novelli with Piano, Bass / Bass, Remix, Backing Vocals, Bass, Backing Vocals"
Danilo Caymmi	Gal Costa	Novelli with Piano, Bass / Bass"
Chico Buarque	Egberto Gismonti	Luiz Alves with Bass / Contrabass, Bass"
Chico Buarque	Quarteto Em Cy	Luiz Alves with Bass / Double Bass [Acoustic], Acoustic Bass"
Chico Buarque	Tunai	Luiz Alves with Bass / Acoustic Bass"
Chico Buarque	Vox Populi (4)	Fernando Leporace with Bass / Bass"
Chico Buarque	Emilio Santiago	Nico Assumpção with Electric Bass / Bass"
Chico Buarque	Osmar Milito & Ventura Six Band (Summer In Brazil)	Luiz Alves with Bass / Acoustic Bass [Baixo Acústico]"
Chico Buarque	Miucha	Luiz Alves with Bass / Performer, Acoustic Bass"
Chico Buarque	Wagner Tiso	Jorge Helder with Double Bass, Bass / Acoustic Bass"
Chico Buarque	Wagner Tiso	Luiz Alves with Bass / Written-By"
Chico Buarque	Nelson Angelo	Luiz Alves with Bass / Acoustic Bass"
Chico Buarque	Maurício Gueiros	Fernando Leporace with Bass / Electric Bass"
Chico Buarque	Francis Hime	Wilson Das Neves with Featuring, Drums / Bass, Drums"
Chico Buarque	Francis Hime	Jorge Helder with Double Bass, Bass / Bass"
Chico Buarque	Dorival Caymmi	Luiz Alves with Bass / Bass"
Chico Buarque	Banda Black Rio	Jorjao with Bass / Keyboards, Vocals, Electric Piano [Fender Rhodes], Clavinet, Organ [Hammond], Synthesizer [Minimoog, Oberheim], Vocals, Electric Piano, Clavinet, Organ, Vocals, Electric Piano [Fender Rhodes], Clavinet, Organ [Hammond], Synthesizer [Mini-Moog, Oberheim], Vocals"
Chico Buarque	Joyce	Fernando Leporace with Bass / Arranged By [Flutes], Flute, Vocals, Bass"
Chico Buarque	Garoto	Nico Assumpção with Electric Bass / Acoustic Bass"
Chico Buarque	Milton Nascimento	Luiz Alves with Bass / Electric Bass, Bass [Electric]"
Chico Buarque	Milton Nascimento	Toninho Horta with Guitar / Guitar [Violão], Twelve-string Guitar, Electric Guitar, Guitar [12-string, Electric], Directed By, Guitar, Vocals, Drums, Piano, Trumpet, Bass"
Chico Buarque	Alaide Costa	Fernando Leporace with Bass / Backing Vocals"
Chico Buarque	Caetano Veloso	Jorge Helder with Double Bass, Bass / Acoustic Bass, Electric Bass, Vocals, Acoustic Bass"
Chico Buarque	Gal Costa	Luiz Alves with Bass / Double Bass, Acoustic Bass"
Chico Buarque	Ivan Lins	Luiz Alves with Bass / Electric Bass"
Zimbo Trio	Caçulinha E Seu Conjunto	Luiz Chaves with Orchestrated By, Contrabass, Bass, Acoustic Bass / Contrabass [Contra Baixo]"
Vinicius De Moraes	Ornella Vanoni	Azeitona with Bass / Bass"
Vinicius De Moraes	Altamir Penha & Édison Penha	Azeitona with Bass / Contrabass"
Vinicius De Moraes	Syles E Seu Conjunto	Azeitona with Bass / Bass"
Vinicius De Moraes	Maria Bethânia	Alfredo Remus with Double Bass / Bass"
Vinicius De Moraes	Le Trio Camara	Edu Lobo with Written-By / Bass"
MPB4	Boca Livre	Mauricio Maestro with Producer / Arranged By [Vocals, Instrumental], Written-By, Bass, Vocals"
Thiago De Mello	Roberto Menescal	Adriano Giffoni with Bass  / Bass"
Thiago De Mello	Mauro Senise	Paulo Russo with Bass  / Featuring"
Thiago De Mello	Cesar Machado	Luca Maciel with Bass  / Bass "
Thiago De Mello	Carlo Filipe	Paulo Russo with Bass  / Bass"
Thiago De Mello	Victor Assis Brasil Quarteto	Paulo Russo with Bass  / Contrabass"
Thiago De Mello	João Donato	Adriano Giffoni with Bass  / Electric Bass"
Sivuca	Octavio Burnier	Jamil Joanes with Electric Bass, Contrabass / Bass"
Sivuca	Os Pilantrocratas	Luiz Carlos Batera with Drums / Bass"
Sivuca	Marina Lima	Jamil Joanes with Electric Bass, Contrabass / Bass"
Sivuca	Antonio Adolfo	Jamil Joanes with Electric Bass, Contrabass / Bass, Acoustic Guitar, Bass"
Sivuca	Hyldon	Jamil Joanes with Electric Bass, Contrabass / Vocals"
Sivuca	Maria Bethânia	Jamil Joanes with Electric Bass, Contrabass / Bass"
Sivuca	Banda Black Rio	Jamil Joanes with Electric Bass, Contrabass / Electric Bass, Bass"
Sivuca	Dom Mita	Jamil Joanes with Electric Bass, Contrabass / Bass"
Sivuca	Ithamara Koorax	Jamil Joanes with Electric Bass, Contrabass / Bass "
Sivuca	Leila Pinheiro	Jamil Joanes with Electric Bass, Contrabass / Bass"
Sivuca	Gal Costa	Jamil Joanes with Electric Bass, Contrabass / Bass"
Mauro Senise	Carlo Filipe	Paulo Russo with Featuring / Bass"
Mauro Senise	Le Trio Camara	Edu Lobo with Featuring / Bass"
Chico Batera	Octavio Burnier	Jamil Joanes with Vocals / Bass"
Chico Batera	Marilia Barbosa	Jamil Joanes with Vocals / Bass"
Chico Batera	Marina Lima	Jamil Joanes with Vocals / Bass"
Chico Batera	Paulo André Barata	Jamil Joanes with Vocals / Bass"
Chico Batera	Antonio Adolfo	Jamil Joanes with Vocals / Bass, Acoustic Guitar, Bass"
Chico Batera	Rita Lee	Lee Marcucci with Bass / Written-By"
Chico Batera	Chico Buarque	Jorjao with Keyboards, Vocals, Arranged By [Vocals] / Bass"
Chico Batera	Sivuca	Jamil Joanes with Vocals / Electric Bass, Contrabass"
Chico Batera	Raul Seixas	Jamil Joanes with Vocals / Bass"
Chico Batera	Maria Bethânia	Jamil Joanes with Vocals / Bass"
Chico Batera	Banda Black Rio	Jamil Joanes with Vocals / Electric Bass, Bass"
Chico Batera	Marcelo (2)	Jamil Joanes with Vocals / Electric Bass"
Chico Batera	Dom Mita	Jamil Joanes with Vocals / Bass"
Chico Batera	Ithamara Koorax	Jamil Joanes with Vocals / Bass "
Chico Batera	Leila Pinheiro	Jamil Joanes with Vocals / Bass"
Chico Batera	Gal Costa	Jamil Joanes with Vocals / Bass"
Chico Batera	Vitor Ramil	Jamil Joanes with Vocals / Bass"
Miucha	Egberto Gismonti	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Lyrics By, Written-By"
Miucha	Egberto Gismonti	Luiz Alves with Performer, Acoustic Bass / Contrabass, Bass"
Miucha	Airto Moreira	Ron Carter with Contrabass, Acoustic Bass / Bass"
Miucha	Os Catedráticos	Rubens Bassini with Percussion / Percussion"
Miucha	Quarteto Em Cy	Luiz Alves with Performer, Acoustic Bass / Double Bass [Acoustic], Acoustic Bass"
Miucha	Tunai	Luiz Alves with Performer, Acoustic Bass / Acoustic Bass"
Miucha	Pacifico Mascarenhas	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Electric Bass"
Miucha	Mário Castro Neves & Samba S.A.	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Acoustic Bass"
Miucha	Luiz Bonfá	Ron Carter with Contrabass, Acoustic Bass / Bass"
Miucha	Osmar Milito & Ventura Six Band (Summer In Brazil)	Luiz Alves with Performer, Acoustic Bass / Acoustic Bass [Baixo Acústico]"
Miucha	Antonio Carlos Jobim	Ron Carter with Contrabass, Acoustic Bass / Bass, Acoustic Bass"
Miucha	Jovem Braza	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Bass "
Miucha	Danilo Caymmi	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Piano, Bass"
Miucha	Chico Buarque	Luiz Alves with Performer, Acoustic Bass / Bass"
Miucha	Roberto Silva	Rubens Bassini with Percussion / Ganzá"
Miucha	Wagner Tiso	Luiz Alves with Performer, Acoustic Bass / Written-By"
Miucha	Burnier & Cartier	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Acoustic Bass"
Miucha	Nelson Angelo	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Electric Bass"
Miucha	Nelson Angelo	Luiz Alves with Performer, Acoustic Bass / Acoustic Bass"
Miucha	Francis Hime	Wilson Das Neves with Performer, Drums / Bass, Drums"
Miucha	Francis Hime	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Bass"
Miucha	Dorival Caymmi	Luiz Alves with Performer, Acoustic Bass / Bass"
Miucha	João Donato	Edson Lobo with Acoustic Bass / Acoustic Bass"
Miucha	João Donato	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Bass"
Miucha	Miguel Angel (3)	Rubens Bassini with Percussion / Pandeiro"
Miucha	Salvador Trio	Edson Lobo with Acoustic Bass / Bass"
Miucha	Baden Powell	Rubens Bassini with Percussion / Percussion"
Miucha	Taiguara	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Backing Vocals, Acoustic Bass"
Miucha	Marlene (9)	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Bass"
Miucha	Ithamara Koorax	Ron Carter with Contrabass, Acoustic Bass / Featuring, Bass "
Miucha	Milton Nascimento	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Percussion, Bass, Organ, Bass, Vocals"
Miucha	Milton Nascimento	Luiz Alves with Performer, Acoustic Bass / Electric Bass, Bass [Electric]"
Miucha	Alaide Costa	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Bass, Remix, Backing Vocals, Bass, Backing Vocals"
Miucha	Eumir Deodato	Rubens Bassini with Percussion / Pandeiro, Percussion"
Miucha	Gal Costa	Novelli with Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass / Bass"
Miucha	Gal Costa	Luiz Alves with Performer, Acoustic Bass / Double Bass, Acoustic Bass"
Miucha	Ivan Lins	Luiz Alves with Performer, Acoustic Bass / Electric Bass"
Miucha	Astrud Gilberto	Rubens Bassini with Percussion / Percussion"
Miucha	Astrud Gilberto	Ron Carter with Contrabass, Acoustic Bass / Bass"
Miucha	Flora Purim	Rubens Bassini with Percussion / Congas"
Miucha	Le Trio Camara	Edu Lobo with Performer / Bass"
Miucha	Zé Bodega	Rubens Bassini with Percussion / Percussion"
Angela Ro Ro	Kleiton & Kledir	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Octavio Burnier	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Marilia Barbosa	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Marina Lima	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Paulo André Barata	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Antonio Adolfo	Jamil Joanes with Bass / Bass, Acoustic Guitar, Bass"
Angela Ro Ro	Sivuca	Jamil Joanes with Bass / Electric Bass, Contrabass"
Angela Ro Ro	Chico Batera	Jamil Joanes with Bass / Vocals"
Angela Ro Ro	Raul Seixas	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Hyldon	Jamil Joanes with Bass / Vocals"
Angela Ro Ro	Maria Bethânia	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Banda Black Rio	Jamil Joanes with Bass / Electric Bass, Bass"
Angela Ro Ro	Lizzy Mercier Descloux	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Marcelo (2)	Jamil Joanes with Bass / Electric Bass"
Angela Ro Ro	Dom Mita	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Ithamara Koorax	Jamil Joanes with Bass / Bass "
Angela Ro Ro	Leila Pinheiro	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Gal Costa	Jamil Joanes with Bass / Bass"
Angela Ro Ro	Vitor Ramil	Jamil Joanes with Bass / Bass"
Moraes Moreira	Jorge Ben	Dadi with Bass / Bass"
Moraes Moreira	Alceu Valença	Dicinho with Artwork By / Bass"
Moraes Moreira	Caetano Veloso	Dadi with Bass / Electric Bass, Vocals"
Moraes Moreira	A Cor Do Som	Mú Carvalho with Piano, Electric Piano / Bass"
Sylvia Telles	Os Catedráticos	Sergio Barroso with Bass / Contrabass"
Sylvia Telles	Tamba 4	Bebeto Castilho with Bass / Flute, Bass, Congas, Flute [Sol]"
Sylvia Telles	Márcia	Sergio Barroso with Bass / Bass"
Sylvia Telles	Lúcio Alves	Sergio Barroso with Bass / Acoustic Bass"
Sylvia Telles	Dom Salvador Trio	Sergio Barroso with Bass / Bass"
Sylvia Telles	Milton Nascimento	Bebeto Castilho with Bass / Flute, Vocals"
Sylvia Telles	Eumir Deodato	Sergio Barroso with Bass / Contrabass"
Sylvia Telles	Caetano Veloso	Sergio Barroso with Bass / Electric Bass, Bass"
Sylvia Telles	Le Trio Camara	Edu Lobo with Vocals, Acoustic Guitar / Bass"
Elizeth Cardoso	Francis Hime	Wilson Das Neves with Drums / Bass, Drums"
Elizeth Cardoso	Hyldon	Vidal (4) with Double Bass / Violin"
Elizeth Cardoso	Leila Pinheiro	Zeca Assumpção with Acoustic Bass / Bass, Acoustic Bass"
Lúcio Alves	Os Catedráticos	Sergio Barroso with Acoustic Bass / Contrabass"
Lúcio Alves	Márcia	Sergio Barroso with Acoustic Bass / Bass"
Lúcio Alves	Dom Salvador Trio	Sergio Barroso with Acoustic Bass / Bass"
Lúcio Alves	Caetano Veloso	Sergio Barroso with Acoustic Bass / Electric Bass, Bass"
Dóris Monteiro	Djavan	Luizão with Bass Guitar / Bass"
Dóris Monteiro	Leny Andrade	José Alves with Violin / Double Bass"
Dóris Monteiro	Elis Regina	Luizão with Bass Guitar / Bass"
Dóris Monteiro	Francis Hime	Wilson Das Neves with Drums / Bass, Drums"
Dóris Monteiro	Osmar Milito	Luizão with Bass Guitar / Bass"
Dóris Monteiro	Maria Bethânia	Luizão with Bass Guitar / Bass"
Dóris Monteiro	Jorge Mautner	Luizão with Bass Guitar / Bass"
Dóris Monteiro	Rildo Hora	Luizão with Bass Guitar / Bass"
Dóris Monteiro	João Nogueira	Luizão with Bass Guitar / Bass"
Rio 65 Trio	Gilberto Gil	Sérgio Barroso with Contrabass / Bass"
Roberto Silva	Os Catedráticos	Rubens Bassini with Ganzá / Percussion"
Roberto Silva	Miucha	Rubens Bassini with Ganzá / Percussion"
Roberto Silva	Nonato Y Su Conjunto	José Américo with Bass / Vibraphone"
Roberto Silva	Miguel Angel (3)	Rubens Bassini with Ganzá / Pandeiro"
Roberto Silva	Eumir Deodato	Rubens Bassini with Ganzá / Pandeiro, Percussion"
Roberto Silva	Astrud Gilberto	Rubens Bassini with Ganzá / Percussion"
Roberto Silva	Flora Purim	Rubens Bassini with Ganzá / Congas"
Roberto Silva	Zé Bodega	Rubens Bassini with Ganzá / Percussion"
Wagner Tiso	Sérgio Ricardo	Sandrino Santoro with Contrabass / Double Bass"
Wagner Tiso	Quarteto Em Cy	Luizão Maia with Bass / Double Bass, Double Bass [Contrabass]"
Wagner Tiso	Djavan	Luizão Maia with Bass / Bass"
Wagner Tiso	Elis Regina	Luizão Maia with Bass / Electric Bass, Bass"
Wagner Tiso	Maria Creuza	Luizão Maia with Bass / Bass"
Wagner Tiso	Francis Hime	Jorge Helder with Acoustic Bass / Bass"
Wagner Tiso	Jotan	Luizão Maia with Bass / Bass"
Wagner Tiso	Antonio Carlos E Jocafi	Luizão Maia with Bass / Bass"
Wagner Tiso	João Bosco	Luizão Maia with Bass / Bass"
Wagner Tiso	Caetano Veloso	Jorge Helder with Acoustic Bass / Acoustic Bass, Electric Bass, Vocals, Acoustic Bass"
Wagner Tiso	Gal Costa	Luiz Alves with Written-By / Double Bass, Acoustic Bass"
Wagner Tiso	Ivan Lins	Luizão Maia with Bass / Electric Bass"
Wagner Tiso	João Nogueira	Luizão Maia with Bass / Bass"
Luiz Gonzaga	Gonzaguinha	Paulo Maranhão with Bass / Bass"
Armando Marçal	Francis Hime	Wilson Das Neves with Guest / Bass, Drums"
Zimbo Trio Plus Cordas	Caçulinha E Seu Conjunto	Luiz Chaves with Bass / Contrabass [Contra Baixo]"
Zimbo Trio Plus Cordas	Zimbo Trio	Luiz Chaves with Bass / Orchestrated By, Contrabass, Bass, Acoustic Bass"
Marcos Ariel	Tunai	João Baptista with Bass, Producer, Mixed By / Bass [Baixolão Epiphone Fretless]"
Hilton Barcelos	Elis Regina	Nenê with Featuring, Drums / Bass"
Hilton Barcelos	Rogeria Holtz	Glauco Solter with Electric Bass / Acoustic Bass, Electric Bass"
Hilton Barcelos	Orquestra À Base De Sopro De Curitiba	Sergio Albach with Clarinet / Adapted By, Bass Clarinet, Clarinet, Mixed By, Conductor, Creative Director, Arranged By, Adapted By, Arranged By, Conductor, Bass Clarinet"
Hilton Barcelos	Trio Quintina	Glauco Solter with Electric Bass / Electric Bass"
Hilton Barcelos	Trio Quintina	José Boldrini with Acoustic Bass / Acoustic Bass"
Paula Morelenbaum	Seu Jorge	Antonio Pinto with Producer, Arranged By, Keyboards, Drums, Percussion, Bass, Producer / Cavaquinho, Bass, Caxixi, Percussion, Flute, Keyboards"
Marisa Monte	Arto Lindsay	Melvin Gibbs with Bass / Producer"
Marisa Monte	Elza Soares	Carlinhos Brown with Co-producer, Written-By / Percussion, Bass"
Maria Creuza	Os Catedráticos	Sergio Barroso with Bass / Contrabass"
Maria Creuza	Quarteto Em Cy	Luizão Maia with Bass / Double Bass, Double Bass [Contrabass]"
Maria Creuza	A Turma Da Pilantragem	Sergio Barroso with Bass / Electric Bass"
Maria Creuza	Djavan	Luizão Maia with Bass / Bass"
Maria Creuza	Elis Regina	Luizão Maia with Bass / Electric Bass, Bass"
Maria Creuza	Márcia	Sergio Barroso with Bass / Bass"
Maria Creuza	Sylvia Telles	Sergio Barroso with Bass / Bass"
Maria Creuza	Lúcio Alves	Sergio Barroso with Bass / Acoustic Bass"
Maria Creuza	Dom Salvador Trio	Sergio Barroso with Bass / Bass"
Maria Creuza	Helio Matheus	Sergio Barroso with Bass / Bass"
Maria Creuza	Francis Hime	Wilson Das Neves with Drums / Bass, Drums"
Maria Creuza	Roberto Menescal E Seu Conjunto	Sergio Barroso with Bass / Double Bass"
Maria Creuza	Jotan	Luizão Maia with Bass / Bass"
Maria Creuza	Antonio Carlos E Jocafi	Luizão Maia with Bass / Bass"
Maria Creuza	João Bosco	Luizão Maia with Bass / Bass"
Maria Creuza	Baden Powell	Sergio Barroso with Bass / Bass"
Maria Creuza	Dom Mita	Sergio Barroso with Bass / Acoustic Bass"
Maria Creuza	Ithamara Koorax	Sergio Barroso with Bass / Acoustic Bass"
Maria Creuza	Gilberto Gil	Sergio Barroso with Bass / Electric Bass"
Maria Creuza	Eumir Deodato	Sergio Barroso with Bass / Contrabass"
Maria Creuza	Caetano Veloso	Sergio Barroso with Bass / Electric Bass, Bass"
Maria Creuza	Ivan Lins	Luizão Maia with Bass / Electric Bass"
Maria Creuza	João Nogueira	Luizão Maia with Bass / Bass"
Maria Creuza	João Nogueira	Sergio Barroso with Bass / Bass"
Bebeto	Túlio Mourão	João Batista with Bass / Bass"
Bebeto	Os Pilantrocratas	Luiz Carlos Batera with Percussion / Bass"
Bebeto	Orlando Morais	João Batista with Bass / Bass"
Silvia Machete	Celso Fonseca	Alberto Continentino with Electric Piano, Acoustic Bass / Bass"
Silvia Machete	Rogério Skylab	Luiz Antônio Gomes with Organ / Recorded By, Recorded By, Mixed By, Mastered By, Mixed By, Bass, Mastered By, Keyboards, Directed By [Musical], Keyboards, Piano, Percussion, Arranged By, Piano"
Silvia Machete	Tono (4)	Alberto Continentino with Electric Piano, Acoustic Bass / Electric Piano, Producer, Keyboards, Vibraphone, Synthesizer, Written By, Clavinet, Glockenspiel, Baritone Guitar"
Silvia Machete	Tono (4)	Bruno Di Lullo with Bass / Arranged By, Synthesizer, Electric Bass, Written By, Lead Vocals"
Silvia Machete	Danilo Caymmi	Alberto Continentino with Electric Piano, Acoustic Bass / Bass Guitar, Acoustic Bass"
Silvia Machete	Marcos Valle	Alberto Continentino with Electric Piano, Acoustic Bass / Electric Bass, Acoustic Bass"
Silvia Machete	Meia Banda	Bruno Di Lullo with Bass / Producer"
Burnier & Cartier	Tony Bizarro	Alexandre (5) with Electric Bass, Bass / Bass, Guitar Synthesizer [Mutron]"
Burnier & Cartier	Egberto Gismonti	Novelli with Acoustic Bass / Lyrics By, Written-By"
Burnier & Cartier	Quinteto Ternura	Alexandre (5) with Electric Bass, Bass / Bass"
Burnier & Cartier	Tamba Trio	Bebeto Castilho with Bass / Bass, Percussion, Flute [In C And G], Vocals [Solos]"
Burnier & Cartier	Orlann Divo	Alexandre (5) with Electric Bass, Bass / Double Bass [Contra Baixo]"
Burnier & Cartier	Edson Frederico	Bebeto Castilho with Bass / Bass"
Burnier & Cartier	Pacifico Mascarenhas	Novelli with Acoustic Bass / Electric Bass"
Burnier & Cartier	Mário Castro Neves & Samba S.A.	Novelli with Acoustic Bass / Acoustic Bass"
Burnier & Cartier	Tamba 4	Bebeto Castilho with Bass / Flute, Bass, Congas, Flute [Sol]"
Burnier & Cartier	Jovem Braza	Novelli with Acoustic Bass / Bass "
Burnier & Cartier	Danilo Caymmi	Novelli with Acoustic Bass / Piano, Bass"
Burnier & Cartier	Chico Buarque	Luis Alves with Bass / Acoustic Bass"
Burnier & Cartier	Miucha	Novelli with Acoustic Bass / Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass"
Burnier & Cartier	Sylvia Telles	Bebeto Castilho with Bass / Bass"
Burnier & Cartier	Nelson Angelo	Novelli with Acoustic Bass / Electric Bass"
Burnier & Cartier	Helio Matheus	Alexandre (5) with Electric Bass, Bass / Bass"
Burnier & Cartier	Francis Hime	Novelli with Acoustic Bass / Bass"
Burnier & Cartier	Jards Macalé	Luis Alves with Bass / Acoustic Bass"
Burnier & Cartier	Raul Seixas	Alexandre (5) with Electric Bass, Bass / Bass"
Burnier & Cartier	Hyldon	Alexandre (5) with Electric Bass, Bass / Bass"
Burnier & Cartier	João Donato	Novelli with Acoustic Bass / Bass"
Burnier & Cartier	Antonio Carlos E Jocafi	Alexandre (5) with Electric Bass, Bass / Bass"
Burnier & Cartier	Antonio Carlos E Jocafi	Alberto Arantes with Bass, Vocals / Arranged By"
Burnier & Cartier	João Bosco	Bebeto Castilho with Bass / Bass, Flute, Percussion"
Burnier & Cartier	José Roberto Bertrami	Alexandre (5) with Electric Bass, Bass / Bass Guitar"
Burnier & Cartier	Taiguara	Novelli with Acoustic Bass / Backing Vocals, Acoustic Bass"
Burnier & Cartier	Silvio Cesar	Alexandre (5) with Electric Bass, Bass / Bass"
Burnier & Cartier	Silvio Cesar	Alberto Arantes with Bass, Vocals / Arranged By [Horns]"
Burnier & Cartier	Dom Mita	Alberto Arantes with Bass, Vocals / Arranged By"
Burnier & Cartier	Marlene (9)	Novelli with Acoustic Bass / Bass"
Burnier & Cartier	Milton Nascimento	Bebeto Castilho with Bass / Flute, Vocals"
Burnier & Cartier	Milton Nascimento	Novelli with Acoustic Bass / Percussion, Bass, Organ, Bass, Vocals"
Burnier & Cartier	Alaide Costa	Novelli with Acoustic Bass / Bass, Remix, Backing Vocals, Bass, Backing Vocals"
Burnier & Cartier	Gal Costa	Novelli with Acoustic Bass / Bass"
Burnier & Cartier	Nara Leão	Bebeto Castilho with Bass / Flute, Vocals, Bass"
Burnier & Cartier	Aquarius (13)	Alberto Arantes with Bass, Vocals / Bass"
Boca Livre	Danilo Caymmi	Mauricio Maestro with Arranged By [Vocals, Instrumental], Written-By, Bass, Vocals / Acoustic Guitar"
Boca Livre	Joyce	Mauricio Maestro with Arranged By [Vocals, Instrumental], Written-By, Bass, Vocals / Arranged By [Flutes], Flute"
Boca Livre	Milton Nascimento	Mauricio Maestro with Arranged By [Vocals, Instrumental], Written-By, Bass, Vocals / Orchestrated By, Arranged By, Directed By"
Boca Livre	Milton Nascimento	Toninho Horta with Written-By / Guitar [Violão], Twelve-string Guitar, Electric Guitar, Guitar [12-string, Electric], Directed By, Guitar, Vocals, Drums, Piano, Trumpet, Bass"
Boca Livre	Momento Quatro	Mauricio Maestro with Arranged By [Vocals, Instrumental], Written-By, Bass, Vocals / Arranged By"
Cesar Machado	Jotan	Enio Santos with Bass  / Bass"
Nelson Angelo	Egberto Gismonti	Novelli with Electric Bass / Lyrics By, Written-By"
Nelson Angelo	Egberto Gismonti	Luiz Alves with Acoustic Bass / Contrabass, Bass"
Nelson Angelo	Quarteto Em Cy	Luiz Alves with Acoustic Bass / Double Bass [Acoustic], Acoustic Bass"
Nelson Angelo	Tunai	Luiz Alves with Acoustic Bass / Acoustic Bass"
Nelson Angelo	Antonio Carlos Jobim	Jorjão Carvalho with Electric Bass / Bass"
Nelson Angelo	Jovem Braza	Novelli with Electric Bass / Bass "
Nelson Angelo	Miucha	Novelli with Electric Bass / Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass"
Nelson Angelo	Miucha	Luiz Alves with Acoustic Bass / Performer, Acoustic Bass"
Nelson Angelo	Wagner Tiso	Luiz Alves with Acoustic Bass / Written-By"
Nelson Angelo	Cesar Machado	Enio Santos with Acoustic Bass / Bass "
Nelson Angelo	Jotan	Enio Santos with Acoustic Bass / Bass"
Nelson Angelo	Milton Nascimento	Novelli with Electric Bass / Percussion, Bass, Organ, Bass, Vocals"
Nelson Angelo	Milton Nascimento	Luiz Alves with Acoustic Bass / Electric Bass, Bass [Electric]"
Nelson Angelo	Gal Costa	Luiz Alves with Acoustic Bass / Double Bass, Acoustic Bass"
Erasmo Carlos	Tony Bizarro	Paulo Cesar with Bass / Bass"
Erasmo Carlos	Junior E Mariana	Paulo Cesar with Bass / Bass"
Erasmo Carlos	Marcos Valle	Alex Malheiros with Bass, Handclaps / Acoustic Bass"
Erasmo Carlos	Diogo Ferreira	Alex Malheiros with Bass, Handclaps / Electric Bass"
Erasmo Carlos	Sérgio Sampaio	Alex Malheiros with Bass, Handclaps / Bass"
Erasmo Carlos	Ithamara Koorax	Alex Malheiros with Bass, Handclaps / Electric Bass"
Erasmo Carlos	Azymuth	Alex Malheiros with Bass, Handclaps / Guitar, Violin, Vocals, Percussion, Bass, Acoustic Guitar, Guitar, Vocals, Percussion, Bass, Written-By, Bass [Rickenbacker, Vox & Eco], Acoustic Guitar, Guitar, Shaker, Vocals, Bass, Acoustic Guitar, Vocals"
Erasmo Carlos	Gal Costa	Alexander Gordin with Producer / Bass, Guitar"
Ornella Vanoni	Altamir Penha & Édison Penha	Azeitona with Bass / Contrabass"
Ornella Vanoni	Syles E Seu Conjunto	Azeitona with Bass / Bass"
Rogeria Holtz	Trio Quintina	Glauco Solter with Acoustic Bass, Electric Bass / Electric Bass"
Walter Wanderley	Sérgio Mendes & Brasil '65	Sebastião Neto with Bass / Bass"
Walter Wanderley	Antonio Carlos Jobim	Sebastião Neto with Bass / Bass"
